sensor_id,temperature,vibration,pressure,timestamp
SENSOR_714,84.79,4.7056,977.43,2026-03-18 18:01:27
SENSOR_749,22.28,2.2333,1029.52,2026-03-18 18:01:27
SENSOR_668,43.73,1.0212,983.53,2026-03-18 18:01:27
SENSOR_657,74.69,3.0987,1064.5,2026-03-18 18:01:27
SENSOR_557,43.15,0.2848,1073.91,2026-03-18 18:01:27
SENSOR_485,52.08,3.4594,1063.83,2026-03-18 18:01:27
SENSOR_169,64.84,4.174,958.08,2026-03-18 18:01:27
SENSOR_690,45.96,0.5698,1059.18,2026-03-18 18:01:27
SENSOR_788,84.28,1.4908,936.26,2026-03-18 18:01:27
SENSOR_563,76.33,2.3428,938.67,2026-03-18 18:01:27
SENSOR_415,95.08,2.9035,957.76,2026-03-18 18:01:27
SENSOR_734,45.35,0.968,1028.9,2026-03-18 18:01:27
SENSOR_680,71.83,0.5788,1034.27,2026-03-18 18:01:27
SENSOR_195,22.67,0.2577,1003.46,2026-03-18 18:01:27
SENSOR_900,42.4,2.9804,944.36,2026-03-18 18:01:27
SENSOR_963,31.04,1.2491,1019.21,2026-03-18 18:01:27
SENSOR_729,96.1,2.1635,1051.58,2026-03-18 18:01:27
SENSOR_181,43.0,1.2056,1035.3,2026-03-18 18:01:27
SENSOR_153,26.39,2.1623,1012.06,2026-03-18 18:01:27
SENSOR_989,75.3,0.3886,963.01,2026-03-18 18:01:27
SENSOR_491,29.57,3.5597,950.66,2026-03-18 18:01:27
SENSOR_989,71.59,0.5901,1089.73,2026-03-18 18:01:27
SENSOR_527,54.14,0.6509,1097.62,2026-03-18 18:01:27
SENSOR_682,68.7,1.2453,1057.66,2026-03-18 18:01:27
SENSOR_252,32.47,4.84,1064.74,2026-03-18 18:01:27
SENSOR_972,84.96,3.8723,978.44,2026-03-18 18:01:27
SENSOR_403,61.24,4.9608,906.16,2026-03-18 18:01:27
SENSOR_984,41.44,0.4961,1014.21,2026-03-18 18:01:27
SENSOR_237,34.52,2.6423,921.95,2026-03-18 18:01:27
SENSOR_939,86.22,1.5335,1072.24,2026-03-18 18:01:27
SENSOR_349,40.16,4.9109,970.63,2026-03-18 18:01:27
SENSOR_724,39.77,0.9321,1032.76,2026-03-18 18:01:27
SENSOR_805,65.33,3.0918,933.09,2026-03-18 18:01:27
SENSOR_812,72.58,2.3077,950.13,2026-03-18 18:01:27
SENSOR_916,86.6,0.8187,1047.11,2026-03-18 18:01:27
SENSOR_891,22.43,2.3416,1006.96,2026-03-18 18:01:27
SENSOR_465,83.15,0.5943,1005.02,2026-03-18 18:01:27
SENSOR_385,66.26,4.4352,1083.14,2026-03-18 18:01:27
SENSOR_801,39.68,0.5541,990.0,2026-03-18 18:01:27
SENSOR_165,49.73,4.8022,949.24,2026-03-18 18:01:27
SENSOR_783,26.94,2.7431,1038.86,2026-03-18 18:01:27
SENSOR_753,37.0,2.0051,1082.52,2026-03-18 18:01:27
SENSOR_355,83.05,3.2604,1015.82,2026-03-18 18:01:27
SENSOR_802,95.99,0.6394,1018.32,2026-03-18 18:01:27
SENSOR_814,93.88,4.0025,1083.46,2026-03-18 18:01:27
SENSOR_366,57.26,1.6746,975.16,2026-03-18 18:01:27
SENSOR_688,56.05,0.7704,1024.44,2026-03-18 18:01:27
SENSOR_134,56.67,4.7066,1052.1,2026-03-18 18:01:27
SENSOR_864,39.53,3.2328,998.1,2026-03-18 18:01:27
SENSOR_593,75.05,3.0913,944.77,2026-03-18 18:01:27
SENSOR_229,42.07,1.2998,1008.73,2026-03-18 18:01:27
SENSOR_937,61.5,0.6438,916.22,2026-03-18 18:01:27
SENSOR_561,74.2,2.6755,995.1,2026-03-18 18:01:27
SENSOR_870,35.59,4.6307,1077.61,2026-03-18 18:01:27
SENSOR_595,70.44,2.6102,1055.19,2026-03-18 18:01:27
SENSOR_617,87.91,4.9765,1096.82,2026-03-18 18:01:27
SENSOR_507,45.18,0.6532,1030.79,2026-03-18 18:01:27
SENSOR_709,93.47,3.7493,1051.88,2026-03-18 18:01:27
SENSOR_506,78.37,0.5322,1079.15,2026-03-18 18:01:27
SENSOR_955,64.08,4.0451,917.0,2026-03-18 18:01:27
SENSOR_666,89.21,4.2231,943.92,2026-03-18 18:01:27
SENSOR_442,33.64,0.9765,990.81,2026-03-18 18:01:27
SENSOR_354,40.76,2.7215,1082.27,2026-03-18 18:01:27
SENSOR_113,28.16,2.4454,959.02,2026-03-18 18:01:27
SENSOR_377,81.27,0.6397,1005.94,2026-03-18 18:01:27
SENSOR_594,41.8,3.7449,971.73,2026-03-18 18:01:27
SENSOR_122,22.64,2.9018,986.38,2026-03-18 18:01:27
SENSOR_662,20.16,1.9871,906.72,2026-03-18 18:01:27
SENSOR_519,38.1,0.7414,913.33,2026-03-18 18:01:27
SENSOR_533,52.74,3.3082,922.69,2026-03-18 18:01:27
SENSOR_891,57.18,2.2322,961.8,2026-03-18 18:01:27
SENSOR_920,41.76,3.8105,1012.88,2026-03-18 18:01:27
SENSOR_225,32.01,1.0815,910.63,2026-03-18 18:01:27
SENSOR_955,60.75,0.917,1017.99,2026-03-18 18:01:27
SENSOR_136,70.42,3.2665,908.32,2026-03-18 18:01:27
SENSOR_262,49.89,4.2798,978.84,2026-03-18 18:01:27
SENSOR_261,47.53,1.6885,921.42,2026-03-18 18:01:27
SENSOR_451,67.27,1.6819,1086.49,2026-03-18 18:01:27
SENSOR_663,25.62,4.7034,915.68,2026-03-18 18:01:27
SENSOR_264,95.99,3.2598,1033.72,2026-03-18 18:01:27
SENSOR_649,54.15,1.6376,1054.16,2026-03-18 18:01:27
SENSOR_519,73.26,2.0024,1008.16,2026-03-18 18:01:27
SENSOR_730,98.98,2.9527,1073.92,2026-03-18 18:01:27
SENSOR_669,95.87,1.8412,1003.73,2026-03-18 18:01:27
SENSOR_456,78.12,2.3823,1039.74,2026-03-18 18:01:27
SENSOR_666,42.98,2.658,935.28,2026-03-18 18:01:27
SENSOR_500,71.32,0.75,927.84,2026-03-18 18:01:27
SENSOR_886,29.01,1.1553,1096.74,2026-03-18 18:01:27
SENSOR_665,68.4,4.9763,1062.0,2026-03-18 18:01:27
SENSOR_225,90.32,3.5089,985.4,2026-03-18 18:01:27
SENSOR_645,72.65,3.3412,1085.89,2026-03-18 18:01:27
SENSOR_392,57.36,2.8971,952.73,2026-03-18 18:01:27
SENSOR_835,96.09,3.4939,954.37,2026-03-18 18:01:27
SENSOR_481,64.33,2.0942,1019.01,2026-03-18 18:01:27
SENSOR_635,27.07,4.8456,1013.86,2026-03-18 18:01:27
SENSOR_952,89.43,2.8364,1013.24,2026-03-18 18:01:27
SENSOR_200,41.15,4.4367,931.25,2026-03-18 18:01:27
SENSOR_693,69.85,2.5884,916.67,2026-03-18 18:01:27
SENSOR_543,38.12,2.6668,931.55,2026-03-18 18:01:27
SENSOR_814,47.55,4.9997,986.77,2026-03-18 18:01:27
SENSOR_402,93.07,3.4608,902.32,2026-03-18 18:01:27
SENSOR_108,42.0,3.7863,921.91,2026-03-18 18:01:27
SENSOR_572,92.39,0.7027,1057.64,2026-03-18 18:01:27
SENSOR_202,22.16,3.0054,933.52,2026-03-18 18:01:27
SENSOR_535,83.23,3.7241,1045.52,2026-03-18 18:01:27
SENSOR_202,69.94,1.2056,975.08,2026-03-18 18:01:27
SENSOR_160,55.71,3.57,1009.48,2026-03-18 18:01:27
SENSOR_939,47.21,2.287,1055.07,2026-03-18 18:01:27
SENSOR_293,68.16,1.9243,929.66,2026-03-18 18:01:27
SENSOR_981,86.76,4.0984,1018.4,2026-03-18 18:01:27
SENSOR_234,67.46,2.1655,1062.75,2026-03-18 18:01:27
SENSOR_150,92.07,2.8248,965.88,2026-03-18 18:01:27
SENSOR_630,38.59,4.5064,983.21,2026-03-18 18:01:27
SENSOR_849,96.85,1.6747,1043.93,2026-03-18 18:01:27
SENSOR_424,24.92,4.1207,961.12,2026-03-18 18:01:27
SENSOR_625,75.06,2.0738,982.31,2026-03-18 18:01:27
SENSOR_896,34.43,3.5277,940.99,2026-03-18 18:01:27
SENSOR_837,85.48,2.832,944.34,2026-03-18 18:01:27
SENSOR_871,89.79,3.3577,951.67,2026-03-18 18:01:27
SENSOR_890,84.24,4.3637,1063.05,2026-03-18 18:01:27
SENSOR_280,30.13,0.9941,944.12,2026-03-18 18:01:27
SENSOR_198,50.14,2.5922,938.79,2026-03-18 18:01:27
SENSOR_447,61.78,4.9509,1016.45,2026-03-18 18:01:27
SENSOR_616,97.01,2.4106,910.71,2026-03-18 18:01:27
SENSOR_756,70.79,2.1204,1085.63,2026-03-18 18:01:27
SENSOR_739,51.26,2.6693,966.87,2026-03-18 18:01:27
SENSOR_433,23.91,1.2658,927.62,2026-03-18 18:01:27
SENSOR_260,95.71,2.596,1011.97,2026-03-18 18:01:27
SENSOR_210,45.98,4.3551,951.7,2026-03-18 18:01:27
SENSOR_349,94.56,0.4508,948.09,2026-03-18 18:01:27
SENSOR_249,32.39,4.911,1020.65,2026-03-18 18:01:27
SENSOR_864,39.97,0.6483,1088.84,2026-03-18 18:01:27
SENSOR_426,55.33,1.3243,1020.71,2026-03-18 18:01:27
SENSOR_742,49.84,2.8352,982.57,2026-03-18 18:01:27
SENSOR_387,25.49,2.4122,1044.32,2026-03-18 18:01:27
SENSOR_929,51.86,0.7648,1066.09,2026-03-18 18:01:27
SENSOR_763,64.8,0.9016,1098.71,2026-03-18 18:01:27
SENSOR_806,54.71,1.929,987.8,2026-03-18 18:01:27
SENSOR_819,90.35,2.5442,1075.85,2026-03-18 18:01:27
SENSOR_585,52.87,4.8927,1013.45,2026-03-18 18:01:27
SENSOR_590,47.57,1.8326,1065.32,2026-03-18 18:01:27
SENSOR_719,86.69,1.8223,1016.52,2026-03-18 18:01:27
SENSOR_230,87.07,3.8456,1078.75,2026-03-18 18:01:27
SENSOR_395,49.3,0.7032,1007.92,2026-03-18 18:01:27
SENSOR_888,86.35,3.9868,952.8,2026-03-18 18:01:27
SENSOR_531,97.32,3.2708,1075.01,2026-03-18 18:01:27
SENSOR_618,59.69,2.0344,1024.17,2026-03-18 18:01:27
SENSOR_617,23.2,0.8911,1072.65,2026-03-18 18:01:27
SENSOR_323,28.63,1.8652,1030.66,2026-03-18 18:01:27
SENSOR_711,93.75,0.1708,921.33,2026-03-18 18:01:27
