sensor_id,temperature,vibration,pressure,timestamp
SENSOR_519,91.74,1.3547,1024.51,2026-03-18 18:46:33
SENSOR_639,60.15,3.6003,1044.56,2026-03-18 18:46:33
SENSOR_521,34.4,0.3072,936.9,2026-03-18 18:46:33
SENSOR_629,84.04,3.5088,920.9,2026-03-18 18:46:33
SENSOR_659,31.11,4.3212,1097.76,2026-03-18 18:46:33
SENSOR_804,56.76,1.0614,1006.66,2026-03-18 18:46:33
SENSOR_845,23.31,4.9702,1020.13,2026-03-18 18:46:33
SENSOR_841,84.97,0.4532,970.01,2026-03-18 18:46:33
SENSOR_191,23.82,2.3999,941.13,2026-03-18 18:46:33
SENSOR_976,24.97,4.0249,970.39,2026-03-18 18:46:33
SENSOR_478,67.95,2.1891,986.69,2026-03-18 18:46:33
SENSOR_238,61.06,1.9405,1009.25,2026-03-18 18:46:33
SENSOR_400,73.27,2.6645,1073.77,2026-03-18 18:46:33
SENSOR_710,95.84,0.1274,1033.51,2026-03-18 18:46:33
SENSOR_106,84.03,3.9947,906.12,2026-03-18 18:46:33
SENSOR_756,38.87,2.5806,1027.43,2026-03-18 18:46:33
SENSOR_520,24.17,1.1775,1040.13,2026-03-18 18:46:33
SENSOR_222,60.38,2.847,1035.56,2026-03-18 18:46:33
SENSOR_983,30.48,3.1674,1032.83,2026-03-18 18:46:33
SENSOR_564,96.91,0.2931,971.94,2026-03-18 18:46:33
SENSOR_538,75.6,0.174,1080.55,2026-03-18 18:46:33
SENSOR_676,60.43,4.4513,905.4,2026-03-18 18:46:33
SENSOR_531,26.54,4.7229,970.11,2026-03-18 18:46:33
SENSOR_812,83.56,1.0247,953.71,2026-03-18 18:46:33
SENSOR_178,87.5,0.9472,1052.93,2026-03-18 18:46:33
SENSOR_893,98.25,0.1973,1001.22,2026-03-18 18:46:33
SENSOR_321,62.36,4.2005,1073.17,2026-03-18 18:46:33
SENSOR_816,62.82,3.7471,940.03,2026-03-18 18:46:33
SENSOR_912,23.85,0.265,1071.51,2026-03-18 18:46:33
SENSOR_529,69.87,0.8887,991.11,2026-03-18 18:46:33
SENSOR_292,79.76,2.3904,1077.7,2026-03-18 18:46:33
SENSOR_468,70.15,0.8286,1060.97,2026-03-18 18:46:33
SENSOR_617,62.17,0.2775,1093.69,2026-03-18 18:46:33
SENSOR_134,87.34,0.3025,1007.87,2026-03-18 18:46:33
SENSOR_223,64.42,0.6309,1046.49,2026-03-18 18:46:33
SENSOR_366,34.74,1.9441,955.93,2026-03-18 18:46:33
SENSOR_560,49.37,4.8658,1068.63,2026-03-18 18:46:33
SENSOR_889,22.38,1.7814,1093.36,2026-03-18 18:46:33
SENSOR_849,84.69,2.3957,1076.2,2026-03-18 18:46:33
