sensor_id,temperature,vibration,pressure,timestamp
SENSOR_218,42.39,3.4204,990.58,2026-03-18 23:45:14
SENSOR_509,33.34,1.6126,922.56,2026-03-18 23:45:14
SENSOR_230,31.24,1.1397,975.52,2026-03-18 23:45:14
SENSOR_353,46.44,1.9749,970.18,2026-03-18 23:45:14
SENSOR_681,78.45,1.4841,1010.63,2026-03-18 23:45:14
SENSOR_837,41.9,2.1628,1008.05,2026-03-18 23:45:14
SENSOR_751,68.63,4.7958,1090.27,2026-03-18 23:45:14
SENSOR_203,85.77,0.6496,959.46,2026-03-18 23:45:14
SENSOR_833,99.0,2.9263,972.57,2026-03-18 23:45:14
SENSOR_429,90.4,1.6849,1072.17,2026-03-18 23:45:14
SENSOR_796,98.06,0.9304,1015.08,2026-03-18 23:45:14
SENSOR_184,34.53,0.1574,983.18,2026-03-18 23:45:14
SENSOR_385,76.12,2.9485,1034.36,2026-03-18 23:45:14
SENSOR_343,32.66,2.9346,919.32,2026-03-18 23:45:14
SENSOR_543,66.51,1.959,1076.02,2026-03-18 23:45:14
SENSOR_781,62.13,0.5728,925.92,2026-03-18 23:45:14
SENSOR_564,21.09,2.1966,926.7,2026-03-18 23:45:14
SENSOR_464,27.25,0.1396,963.84,2026-03-18 23:45:14
SENSOR_729,71.33,3.527,923.9,2026-03-18 23:45:14
SENSOR_532,37.18,3.7709,902.92,2026-03-18 23:45:14
SENSOR_680,42.05,0.7733,949.2,2026-03-18 23:45:14
SENSOR_516,98.85,2.2707,1055.06,2026-03-18 23:45:14
SENSOR_501,50.43,3.1794,962.53,2026-03-18 23:45:14
SENSOR_972,81.33,3.8647,914.95,2026-03-18 23:45:14
SENSOR_330,54.21,4.4777,1077.09,2026-03-18 23:45:14
SENSOR_117,67.03,3.0357,961.41,2026-03-18 23:45:14
SENSOR_607,77.62,4.5602,998.43,2026-03-18 23:45:14
SENSOR_851,47.1,1.1304,1027.41,2026-03-18 23:45:14
SENSOR_692,49.11,2.9701,993.99,2026-03-18 23:45:14
SENSOR_741,91.1,2.9198,942.74,2026-03-18 23:45:14
SENSOR_602,85.68,4.174,1000.69,2026-03-18 23:45:14
SENSOR_446,79.56,0.4537,938.63,2026-03-18 23:45:14
SENSOR_612,28.49,1.5048,978.61,2026-03-18 23:45:14
SENSOR_902,79.35,2.2578,1041.66,2026-03-18 23:45:14
SENSOR_500,73.17,2.8866,940.82,2026-03-18 23:45:14
SENSOR_391,52.07,3.2271,1031.54,2026-03-18 23:45:14
SENSOR_922,60.89,2.5536,1053.84,2026-03-18 23:45:14
SENSOR_365,78.18,1.1187,1059.2,2026-03-18 23:45:14
SENSOR_528,32.85,0.9429,955.6,2026-03-18 23:45:14
SENSOR_655,62.06,2.4954,1037.69,2026-03-18 23:45:14
SENSOR_855,33.93,0.1977,911.54,2026-03-18 23:45:14
SENSOR_216,27.3,2.2683,925.9,2026-03-18 23:45:14
SENSOR_395,68.23,2.7487,907.21,2026-03-18 23:45:14
SENSOR_391,47.19,2.0441,1003.38,2026-03-18 23:45:14
SENSOR_431,77.26,4.5895,953.9,2026-03-18 23:45:14
SENSOR_180,59.0,1.9937,1092.07,2026-03-18 23:45:14
SENSOR_998,88.15,4.1059,1042.87,2026-03-18 23:45:14
SENSOR_402,20.67,4.013,931.29,2026-03-18 23:45:14
SENSOR_357,85.92,3.795,1015.34,2026-03-18 23:45:14
SENSOR_352,54.45,2.4376,1078.31,2026-03-18 23:45:14
SENSOR_400,50.13,0.464,1075.83,2026-03-18 23:45:14
SENSOR_555,87.56,4.7514,911.81,2026-03-18 23:45:14
SENSOR_374,53.87,0.2161,1070.82,2026-03-18 23:45:14
SENSOR_373,54.31,1.906,1052.55,2026-03-18 23:45:14
SENSOR_397,76.53,1.3802,1033.28,2026-03-18 23:45:14
SENSOR_946,53.44,0.8265,1031.66,2026-03-18 23:45:14
SENSOR_794,20.8,1.4711,977.76,2026-03-18 23:45:14
SENSOR_416,39.02,4.1093,906.28,2026-03-18 23:45:14
SENSOR_769,22.59,1.9767,1080.08,2026-03-18 23:45:14
SENSOR_900,45.64,2.2346,1064.12,2026-03-18 23:45:14
SENSOR_733,66.67,2.5333,1036.4,2026-03-18 23:45:14
SENSOR_605,82.08,4.8711,962.35,2026-03-18 23:45:14
SENSOR_946,41.77,1.3066,949.38,2026-03-18 23:45:14
