sensor_id,temperature,vibration,pressure,timestamp
SENSOR_973,46.45,2.7372,964.63,2026-03-18 17:41:25
SENSOR_951,21.62,1.1527,1040.43,2026-03-18 17:41:25
SENSOR_216,62.16,3.4917,1073.44,2026-03-18 17:41:25
SENSOR_108,37.16,0.4991,1098.66,2026-03-18 17:41:25
SENSOR_496,60.1,3.1222,981.37,2026-03-18 17:41:25
SENSOR_490,41.38,4.9492,1049.29,2026-03-18 17:41:25
SENSOR_245,63.61,0.1128,1022.23,2026-03-18 17:41:25
SENSOR_741,49.27,0.2914,1089.79,2026-03-18 17:41:25
SENSOR_213,74.77,2.2263,1053.67,2026-03-18 17:41:25
SENSOR_813,80.86,2.7763,983.23,2026-03-18 17:41:25
SENSOR_893,28.52,4.3668,999.47,2026-03-18 17:41:25
SENSOR_386,92.44,2.7707,1054.45,2026-03-18 17:41:25
SENSOR_281,76.61,3.5981,1095.54,2026-03-18 17:41:25
SENSOR_645,61.11,2.6334,997.66,2026-03-18 17:41:25
SENSOR_158,41.08,0.8429,1091.05,2026-03-18 17:41:25
SENSOR_206,92.32,1.5814,1095.07,2026-03-18 17:41:25
SENSOR_882,36.48,1.9204,1010.02,2026-03-18 17:41:25
SENSOR_858,73.35,3.2878,957.54,2026-03-18 17:41:25
SENSOR_260,43.51,0.6286,901.74,2026-03-18 17:41:25
SENSOR_874,34.69,0.6353,905.33,2026-03-18 17:41:25
SENSOR_780,88.51,2.7963,952.33,2026-03-18 17:41:25
SENSOR_964,95.17,2.4656,926.14,2026-03-18 17:41:25
SENSOR_747,32.91,0.3528,1088.48,2026-03-18 17:41:25
SENSOR_212,86.29,4.3645,1052.61,2026-03-18 17:41:25
SENSOR_494,58.49,3.7611,1056.38,2026-03-18 17:41:25
SENSOR_533,65.14,4.3074,928.01,2026-03-18 17:41:25
SENSOR_562,43.49,4.412,922.0,2026-03-18 17:41:25
SENSOR_465,49.3,1.0287,1072.46,2026-03-18 17:41:25
SENSOR_368,50.3,4.7952,984.86,2026-03-18 17:41:25
SENSOR_635,97.71,2.9195,906.38,2026-03-18 17:41:25
SENSOR_214,51.36,4.3697,974.83,2026-03-18 17:41:25
SENSOR_748,80.35,2.0371,900.19,2026-03-18 17:41:25
SENSOR_429,40.11,1.4068,902.26,2026-03-18 17:41:25
SENSOR_203,52.97,0.734,1009.91,2026-03-18 17:41:25
SENSOR_849,70.83,4.3197,967.45,2026-03-18 17:41:25
SENSOR_245,22.83,0.7947,1071.54,2026-03-18 17:41:25
SENSOR_778,25.21,0.3303,900.53,2026-03-18 17:41:25
SENSOR_474,73.79,1.0196,1011.89,2026-03-18 17:41:25
SENSOR_335,53.88,3.6253,1019.28,2026-03-18 17:41:25
SENSOR_311,40.59,4.5516,1021.02,2026-03-18 17:41:25
SENSOR_625,34.98,4.7945,1011.23,2026-03-18 17:41:25
SENSOR_581,43.97,2.9689,948.83,2026-03-18 17:41:25
SENSOR_719,36.93,2.763,901.25,2026-03-18 17:41:25
SENSOR_751,91.3,0.4872,914.29,2026-03-18 17:41:25
SENSOR_301,72.5,1.3305,987.3,2026-03-18 17:41:25
SENSOR_141,42.94,4.6917,978.15,2026-03-18 17:41:25
SENSOR_244,64.91,2.2937,985.63,2026-03-18 17:41:25
SENSOR_345,94.81,0.3168,1028.45,2026-03-18 17:41:25
SENSOR_676,70.44,1.9743,1062.94,2026-03-18 17:41:25
SENSOR_889,24.63,2.4792,1073.41,2026-03-18 17:41:25
SENSOR_320,73.65,1.1113,1055.96,2026-03-18 17:41:25
SENSOR_806,77.97,2.4768,1066.9,2026-03-18 17:41:25
SENSOR_538,34.57,4.6873,1059.58,2026-03-18 17:41:25
SENSOR_227,47.33,3.5341,979.13,2026-03-18 17:41:25
SENSOR_941,93.57,4.1834,918.75,2026-03-18 17:41:25
SENSOR_526,26.86,2.4919,997.01,2026-03-18 17:41:25
SENSOR_858,43.38,4.9818,979.67,2026-03-18 17:41:25
SENSOR_367,73.99,3.5717,1048.32,2026-03-18 17:41:25
SENSOR_316,79.64,2.1217,1038.55,2026-03-18 17:41:25
SENSOR_716,87.79,2.9429,937.49,2026-03-18 17:41:25
SENSOR_165,88.0,1.7498,1018.97,2026-03-18 17:41:25
SENSOR_913,68.89,0.5099,928.95,2026-03-18 17:41:25
SENSOR_777,33.29,4.2966,1037.33,2026-03-18 17:41:25
SENSOR_753,22.89,1.6131,976.69,2026-03-18 17:41:25
SENSOR_635,97.13,0.5889,993.71,2026-03-18 17:41:25
SENSOR_159,97.05,4.547,902.71,2026-03-18 17:41:25
SENSOR_588,41.86,2.5675,926.19,2026-03-18 17:41:25
SENSOR_266,89.19,2.3766,1068.54,2026-03-18 17:41:25
SENSOR_651,71.48,0.3925,1064.68,2026-03-18 17:41:25
SENSOR_526,37.29,2.6168,938.45,2026-03-18 17:41:25
SENSOR_699,75.89,4.4545,1085.51,2026-03-18 17:41:25
SENSOR_491,71.98,1.5741,976.96,2026-03-18 17:41:25
SENSOR_351,87.76,2.7642,1055.92,2026-03-18 17:41:25
SENSOR_608,81.21,2.2282,954.13,2026-03-18 17:41:25
SENSOR_621,57.97,0.7281,1083.28,2026-03-18 17:41:25
SENSOR_913,87.64,2.8245,926.33,2026-03-18 17:41:25
SENSOR_629,43.88,2.373,1025.41,2026-03-18 17:41:25
SENSOR_172,72.28,0.4528,1001.47,2026-03-18 17:41:25
SENSOR_658,64.37,2.4812,920.2,2026-03-18 17:41:25
SENSOR_224,95.0,2.8589,948.56,2026-03-18 17:41:25
SENSOR_103,52.16,3.104,902.28,2026-03-18 17:41:25
SENSOR_865,92.61,1.2817,927.29,2026-03-18 17:41:25
SENSOR_621,20.07,3.8856,1027.69,2026-03-18 17:41:25
SENSOR_210,81.54,1.5066,972.27,2026-03-18 17:41:25
SENSOR_843,97.04,2.6275,1015.16,2026-03-18 17:41:25
SENSOR_925,30.75,3.0663,998.08,2026-03-18 17:41:25
SENSOR_292,40.62,4.2775,929.86,2026-03-18 17:41:25
