sensor_id,temperature,vibration,pressure,timestamp
SENSOR_524,79.63,2.1709,1018.64,2026-03-18 18:31:31
SENSOR_367,61.42,3.9321,1011.27,2026-03-18 18:31:31
SENSOR_156,97.42,0.6268,978.82,2026-03-18 18:31:31
SENSOR_724,30.61,4.6237,1099.83,2026-03-18 18:31:31
SENSOR_189,90.62,1.0058,1012.48,2026-03-18 18:31:31
SENSOR_719,25.77,1.9883,1038.11,2026-03-18 18:31:31
SENSOR_959,28.21,1.2635,931.65,2026-03-18 18:31:31
SENSOR_558,23.75,4.626,1010.71,2026-03-18 18:31:31
SENSOR_823,80.92,4.4476,988.16,2026-03-18 18:31:31
SENSOR_818,71.04,4.5548,985.0,2026-03-18 18:31:31
SENSOR_822,44.27,4.7816,1064.61,2026-03-18 18:31:31
SENSOR_354,26.22,1.474,969.38,2026-03-18 18:31:31
SENSOR_543,32.12,3.9594,914.25,2026-03-18 18:31:31
SENSOR_581,49.72,3.1701,1032.79,2026-03-18 18:31:31
SENSOR_231,70.71,4.8394,971.55,2026-03-18 18:31:31
SENSOR_703,50.23,2.5134,921.79,2026-03-18 18:31:31
SENSOR_313,54.0,3.571,923.52,2026-03-18 18:31:31
SENSOR_710,77.85,3.5477,1057.23,2026-03-18 18:31:31
SENSOR_338,82.89,3.3265,1050.48,2026-03-18 18:31:31
SENSOR_777,91.83,0.6074,927.95,2026-03-18 18:31:31
SENSOR_528,38.12,0.4153,984.29,2026-03-18 18:31:31
SENSOR_789,70.84,4.8485,1033.06,2026-03-18 18:31:31
SENSOR_647,25.59,1.9991,1042.39,2026-03-18 18:31:31
SENSOR_419,31.79,3.0325,906.39,2026-03-18 18:31:31
SENSOR_308,78.07,4.7216,915.77,2026-03-18 18:31:31
SENSOR_239,25.96,3.2615,945.48,2026-03-18 18:31:31
SENSOR_351,32.31,3.0668,972.06,2026-03-18 18:31:31
SENSOR_426,97.88,3.9582,1027.41,2026-03-18 18:31:31
SENSOR_165,56.54,4.1209,993.72,2026-03-18 18:31:31
SENSOR_909,23.53,2.5187,934.61,2026-03-18 18:31:31
SENSOR_547,95.01,3.8336,921.22,2026-03-18 18:31:31
SENSOR_736,77.96,2.557,1083.88,2026-03-18 18:31:31
SENSOR_273,89.54,0.7926,1043.17,2026-03-18 18:31:31
SENSOR_123,90.2,4.0332,967.45,2026-03-18 18:31:31
SENSOR_712,24.0,4.1037,934.57,2026-03-18 18:31:31
SENSOR_700,46.28,4.4075,1094.81,2026-03-18 18:31:31
SENSOR_670,59.32,3.8585,1010.65,2026-03-18 18:31:31
SENSOR_447,86.01,1.0042,1062.06,2026-03-18 18:31:31
SENSOR_875,61.77,1.1076,1036.84,2026-03-18 18:31:31
SENSOR_231,21.41,0.3623,953.31,2026-03-18 18:31:31
SENSOR_678,27.55,4.2706,1024.87,2026-03-18 18:31:31
SENSOR_191,61.4,4.5348,941.16,2026-03-18 18:31:31
SENSOR_454,89.86,1.4208,970.72,2026-03-18 18:31:31
SENSOR_678,74.5,1.2141,1045.33,2026-03-18 18:31:31
SENSOR_742,23.01,1.1786,1076.98,2026-03-18 18:31:31
SENSOR_982,74.19,0.8131,1084.49,2026-03-18 18:31:31
SENSOR_153,96.43,0.1034,1039.33,2026-03-18 18:31:31
SENSOR_497,84.02,0.409,978.54,2026-03-18 18:31:31
SENSOR_428,95.84,4.3921,926.27,2026-03-18 18:31:31
SENSOR_901,90.72,1.8471,1021.25,2026-03-18 18:31:31
SENSOR_523,85.48,2.6688,960.66,2026-03-18 18:31:31
SENSOR_389,26.24,4.8375,963.22,2026-03-18 18:31:31
SENSOR_488,59.86,2.3106,933.58,2026-03-18 18:31:31
SENSOR_505,61.29,1.9482,956.74,2026-03-18 18:31:31
SENSOR_747,86.52,1.093,1030.79,2026-03-18 18:31:31
SENSOR_442,56.21,2.3563,1052.39,2026-03-18 18:31:31
SENSOR_738,83.33,2.7755,966.32,2026-03-18 18:31:31
SENSOR_531,92.1,2.6329,996.33,2026-03-18 18:31:31
SENSOR_938,25.56,4.7221,988.8,2026-03-18 18:31:31
SENSOR_660,56.82,2.8992,1010.59,2026-03-18 18:31:31
SENSOR_801,49.4,2.1301,929.32,2026-03-18 18:31:31
SENSOR_754,32.29,4.3522,919.89,2026-03-18 18:31:31
SENSOR_198,59.2,0.542,1046.13,2026-03-18 18:31:31
SENSOR_366,84.28,0.4638,990.55,2026-03-18 18:31:31
