sensor_id,temperature,vibration,pressure,timestamp
SENSOR_302,23.13,1.6225,1049.03,2026-03-18 18:41:33
SENSOR_750,86.7,4.024,1056.46,2026-03-18 18:41:33
SENSOR_765,99.17,0.9439,1055.59,2026-03-18 18:41:33
SENSOR_760,37.96,2.2353,928.1,2026-03-18 18:41:33
SENSOR_457,87.29,2.837,1077.47,2026-03-18 18:41:33
SENSOR_858,50.06,1.9961,919.41,2026-03-18 18:41:33
SENSOR_255,57.37,1.6556,1085.53,2026-03-18 18:41:33
SENSOR_571,29.14,0.7888,1053.26,2026-03-18 18:41:33
SENSOR_437,97.31,2.7274,1069.06,2026-03-18 18:41:33
SENSOR_803,38.91,0.7892,1080.75,2026-03-18 18:41:33
SENSOR_612,76.21,2.4731,945.23,2026-03-18 18:41:33
SENSOR_950,71.91,2.8341,923.33,2026-03-18 18:41:33
SENSOR_902,50.51,3.8017,998.54,2026-03-18 18:41:33
SENSOR_291,27.52,3.812,1046.33,2026-03-18 18:41:33
SENSOR_471,96.08,1.3462,957.91,2026-03-18 18:41:33
SENSOR_204,77.49,3.7415,986.37,2026-03-18 18:41:33
SENSOR_680,30.85,4.6271,968.42,2026-03-18 18:41:33
SENSOR_516,82.47,4.9346,1032.87,2026-03-18 18:41:33
SENSOR_886,99.49,4.1272,1050.7,2026-03-18 18:41:33
SENSOR_964,55.58,2.9764,1071.33,2026-03-18 18:41:33
SENSOR_394,85.38,1.8436,954.67,2026-03-18 18:41:33
SENSOR_871,58.25,4.0169,1048.5,2026-03-18 18:41:33
SENSOR_169,69.52,1.8498,919.62,2026-03-18 18:41:33
SENSOR_794,26.39,3.4821,984.57,2026-03-18 18:41:33
SENSOR_503,78.11,4.1817,922.29,2026-03-18 18:41:33
SENSOR_833,88.13,3.2024,1004.47,2026-03-18 18:41:33
SENSOR_293,20.97,1.621,905.07,2026-03-18 18:41:33
SENSOR_882,47.94,4.7034,943.4,2026-03-18 18:41:33
SENSOR_838,38.84,3.2895,1083.18,2026-03-18 18:41:33
SENSOR_614,64.4,3.2982,1008.87,2026-03-18 18:41:33
SENSOR_377,65.09,0.1985,1017.28,2026-03-18 18:41:33
SENSOR_780,29.77,3.1851,1019.4,2026-03-18 18:41:33
SENSOR_377,27.68,2.3613,963.29,2026-03-18 18:41:33
SENSOR_603,45.82,1.7186,967.37,2026-03-18 18:41:33
SENSOR_959,28.86,1.748,981.87,2026-03-18 18:41:33
SENSOR_353,40.3,3.5409,1002.54,2026-03-18 18:41:33
SENSOR_304,46.37,1.3767,1065.33,2026-03-18 18:41:33
SENSOR_209,32.82,4.7933,1097.45,2026-03-18 18:41:33
SENSOR_351,55.27,3.8333,954.92,2026-03-18 18:41:33
SENSOR_831,65.24,0.1769,943.5,2026-03-18 18:41:33
SENSOR_101,48.84,2.8318,931.17,2026-03-18 18:41:33
SENSOR_851,90.68,2.2256,1027.88,2026-03-18 18:41:33
SENSOR_798,81.98,3.8827,1082.07,2026-03-18 18:41:33
SENSOR_902,53.29,0.9766,947.99,2026-03-18 18:41:33
SENSOR_196,59.7,0.2321,1037.39,2026-03-18 18:41:33
SENSOR_300,36.38,0.9497,1079.36,2026-03-18 18:41:33
SENSOR_438,36.99,3.2343,1012.86,2026-03-18 18:41:33
SENSOR_843,49.92,4.9006,985.77,2026-03-18 18:41:33
SENSOR_618,30.68,1.9898,1023.47,2026-03-18 18:41:33
SENSOR_974,55.52,2.9794,948.54,2026-03-18 18:41:33
SENSOR_552,81.19,0.9706,932.33,2026-03-18 18:41:33
SENSOR_817,23.55,3.5523,920.08,2026-03-18 18:41:33
SENSOR_101,24.87,3.5468,965.16,2026-03-18 18:41:33
SENSOR_121,92.74,0.7469,1042.24,2026-03-18 18:41:33
SENSOR_704,85.05,2.6174,910.21,2026-03-18 18:41:33
SENSOR_229,70.19,0.3222,1089.94,2026-03-18 18:41:33
SENSOR_300,40.12,0.2952,983.29,2026-03-18 18:41:33
SENSOR_203,84.52,4.3971,1059.76,2026-03-18 18:41:33
SENSOR_395,60.54,2.2095,1023.45,2026-03-18 18:41:33
SENSOR_816,52.47,1.5003,946.02,2026-03-18 18:41:33
SENSOR_941,69.06,3.5381,946.66,2026-03-18 18:41:33
SENSOR_495,90.38,0.8665,983.8,2026-03-18 18:41:33
SENSOR_736,81.0,3.0504,939.67,2026-03-18 18:41:33
SENSOR_914,99.1,1.7039,1063.04,2026-03-18 18:41:33
SENSOR_987,35.65,3.2349,1045.17,2026-03-18 18:41:33
SENSOR_582,89.45,1.7708,976.21,2026-03-18 18:41:33
SENSOR_233,95.08,3.1541,1028.63,2026-03-18 18:41:33
SENSOR_599,50.94,1.5732,936.65,2026-03-18 18:41:33
SENSOR_958,84.71,0.5272,998.26,2026-03-18 18:41:33
SENSOR_323,31.4,2.23,1035.84,2026-03-18 18:41:33
SENSOR_756,75.15,2.5204,949.33,2026-03-18 18:41:33
SENSOR_455,62.99,4.3345,1047.65,2026-03-18 18:41:33
SENSOR_714,48.3,3.5915,900.74,2026-03-18 18:41:33
SENSOR_930,94.47,0.8431,970.1,2026-03-18 18:41:33
SENSOR_210,57.12,4.6985,1068.26,2026-03-18 18:41:33
SENSOR_742,87.52,4.2407,975.02,2026-03-18 18:41:33
SENSOR_420,89.39,1.787,918.92,2026-03-18 18:41:33
SENSOR_949,97.84,3.1414,1080.06,2026-03-18 18:41:33
SENSOR_272,65.86,1.5603,981.5,2026-03-18 18:41:33
SENSOR_392,87.76,0.7581,1037.39,2026-03-18 18:41:33
SENSOR_348,59.91,3.668,1017.63,2026-03-18 18:41:33
SENSOR_572,93.71,4.3997,1082.39,2026-03-18 18:41:33
SENSOR_887,94.67,2.1447,1096.96,2026-03-18 18:41:33
SENSOR_962,31.45,4.8935,965.39,2026-03-18 18:41:33
SENSOR_490,86.59,3.0501,1089.32,2026-03-18 18:41:33
SENSOR_670,99.6,2.0618,1085.77,2026-03-18 18:41:33
SENSOR_406,95.34,0.7265,979.86,2026-03-18 18:41:33
SENSOR_500,81.55,2.6611,1061.34,2026-03-18 18:41:33
SENSOR_172,85.01,1.3279,996.54,2026-03-18 18:41:33
SENSOR_969,58.11,2.9229,966.35,2026-03-18 18:41:33
SENSOR_832,89.59,0.569,960.45,2026-03-18 18:41:33
SENSOR_401,71.87,0.3802,966.87,2026-03-18 18:41:33
SENSOR_116,54.9,0.2963,963.7,2026-03-18 18:41:33
SENSOR_907,41.53,4.4857,955.9,2026-03-18 18:41:33
SENSOR_358,72.96,4.9247,985.02,2026-03-18 18:41:33
SENSOR_934,86.07,3.3915,1066.55,2026-03-18 18:41:33
SENSOR_683,54.22,4.4506,1002.64,2026-03-18 18:41:33
SENSOR_461,99.21,0.4073,1084.71,2026-03-18 18:41:33
SENSOR_956,36.27,1.5279,1099.31,2026-03-18 18:41:33
SENSOR_315,64.97,4.1094,1081.2,2026-03-18 18:41:33
SENSOR_768,93.63,0.8085,1056.17,2026-03-18 18:41:33
SENSOR_742,77.29,4.741,973.29,2026-03-18 18:41:33
SENSOR_975,28.5,0.3356,994.14,2026-03-18 18:41:33
SENSOR_213,50.82,3.8732,941.23,2026-03-18 18:41:33
SENSOR_535,50.51,2.6808,1073.13,2026-03-18 18:41:33
SENSOR_293,83.65,1.8675,1091.49,2026-03-18 18:41:33
SENSOR_552,33.99,3.2896,941.66,2026-03-18 18:41:33
SENSOR_351,21.63,1.5644,1046.23,2026-03-18 18:41:33
SENSOR_144,28.5,2.3861,1097.45,2026-03-18 18:41:33
